carriers,locs,techs,timesteps,capacity_factor
Power,NORD,WTE_PP_ex,2019-04-02 19:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-02 20:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-02 21:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-02 22:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-02 23:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 00:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 01:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 02:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 03:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 04:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 05:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 06:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 07:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 08:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 09:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 10:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 11:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 12:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 13:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 14:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 15:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 16:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 17:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 18:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 19:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 20:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 21:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 22:00:00,1.0
Power,NORD,WTE_PP_ex,2019-04-03 23:00:00,1.0
Power,NORD,Wind_PP_ex,2019-04-01 00:00:00,0.03
Power,NORD,Wind_PP_ex,2019-04-01 01:00:00,0.025
Power,NORD,Wind_PP_ex,2019-04-01 02:00:00,0.026
Power,NORD,Wind_PP_ex,2019-04-01 03:00:00,0.03
Power,NORD,Wind_PP_ex,2019-04-01 04:00:00,0.038
Power,NORD,Wind_PP_ex,2019-04-01 05:00:00,0.049
Power,NORD,Wind_PP_ex,2019-04-01 06:00:00,0.058
Power,NORD,Wind_PP_ex,2019-04-01 07:00:00,0.054
Power,NORD,Wind_PP_ex,2019-04-01 08:00:00,0.049
Power,NORD,Wind_PP_ex,2019-04-01 09:00:00,0.104
Power,NORD,Wind_PP_ex,2019-04-01 10:00:00,0.148
Power,NORD,Wind_PP_ex,2019-04-01 11:00:00,0.178
Power,NORD,Wind_PP_ex,2019-04-01 12:00:00,0.185
Power,NORD,Wind_PP_ex,2019-04-01 13:00:00,0.177
Power,NORD,Wind_PP_ex,2019-04-01 14:00:00,0.156
Power,NORD,Wind_PP_ex,2019-04-01 15:00:00,0.138
Power,NORD,Wind_PP_ex,2019-04-01 16:00:00,0.114
Power,NORD,Wind_PP_ex,2019-04-01 17:00:00,0.095
Power,NORD,Wind_PP_ex,2019-04-01 18:00:00,0.091
Power,NORD,Wind_PP_ex,2019-04-01 19:00:00,0.094
Power,NORD,Wind_PP_ex,2019-04-01 20:00:00,0.099
Power,NORD,Wind_PP_ex,2019-04-01 21:00:00,0.101
Power,NORD,Wind_PP_ex,2019-04-01 22:00:00,0.1
Power,NORD,Wind_PP_ex,2019-04-01 23:00:00,0.091
Power,NORD,Wind_PP_ex,2019-04-02 00:00:00,0.084
Power,NORD,Wind_PP_ex,2019-04-02 01:00:00,0.09
Power,NORD,Wind_PP_ex,2019-04-02 02:00:00,0.114
Power,NORD,Wind_PP_ex,2019-04-02 03:00:00,0.145
Power,NORD,Wind_PP_ex,2019-04-02 04:00:00,0.186
Power,NORD,Wind_PP_ex,2019-04-02 05:00:00,0.219
Power,NORD,Wind_PP_ex,2019-04-02 06:00:00,0.227
Power,NORD,Wind_PP_ex,2019-04-02 07:00:00,0.182
Power,NORD,Wind_PP_ex,2019-04-02 08:00:00,0.136
Power,NORD,Wind_PP_ex,2019-04-02 09:00:00,0.155
Power,NORD,Wind_PP_ex,2019-04-02 10:00:00,0.124
Power,NORD,Wind_PP_ex,2019-04-02 11:00:00,0.095
Power,NORD,Wind_PP_ex,2019-04-02 12:00:00,0.081
Power,NORD,Wind_PP_ex,2019-04-02 13:00:00,0.076
Power,NORD,Wind_PP_ex,2019-04-02 14:00:00,0.08
Power,NORD,Wind_PP_ex,2019-04-02 15:00:00,0.088
Power,NORD,Wind_PP_ex,2019-04-02 16:00:00,0.097
Power,NORD,Wind_PP_ex,2019-04-02 17:00:00,0.115
Power,NORD,Wind_PP_ex,2019-04-02 18:00:00,0.14
Power,NORD,Wind_PP_ex,2019-04-02 19:00:00,0.165
Power,NORD,Wind_PP_ex,2019-04-02 20:00:00,0.178
Power,NORD,Wind_PP_ex,2019-04-02 21:00:00,0.185
Power,NORD,Wind_PP_ex,2019-04-02 22:00:00,0.181
Power,NORD,Wind_PP_ex,2019-04-02 23:00:00,0.153
Power,NORD,Wind_PP_ex,2019-04-03 00:00:00,0.132
Power,NORD,Wind_PP_ex,2019-04-03 01:00:00,0.118
Power,NORD,Wind_PP_ex,2019-04-03 02:00:00,0.112
Power,NORD,Wind_PP_ex,2019-04-03 03:00:00,0.12
Power,NORD,Wind_PP_ex,2019-04-03 04:00:00,0.138
Power,NORD,Wind_PP_ex,2019-04-03 05:00:00,0.149
Power,NORD,Wind_PP_ex,2019-04-03 06:00:00,0.147
Power,NORD,Wind_PP_ex,2019-04-03 07:00:00,0.115
Power,NORD,Wind_PP_ex,2019-04-03 08:00:00,0.115
Power,NORD,Wind_PP_ex,2019-04-03 09:00:00,0.134
Power,NORD,Wind_PP_ex,2019-04-03 10:00:00,0.155
Power,NORD,Wind_PP_ex,2019-04-03 11:00:00,0.189
Power,NORD,Wind_PP_ex,2019-04-03 12:00:00,0.235
Power,NORD,Wind_PP_ex,2019-04-03 13:00:00,0.278
Power,NORD,Wind_PP_ex,2019-04-03 14:00:00,0.312
Power,NORD,Wind_PP_ex,2019-04-03 15:00:00,0.331
Power,NORD,Wind_PP_ex,2019-04-03 16:00:00,0.321
Power,NORD,Wind_PP_ex,2019-04-03 17:00:00,0.264
Power,NORD,Wind_PP_ex,2019-04-03 18:00:00,0.264
Power,NORD,Wind_PP_ex,2019-04-03 19:00:00,0.325
Power,NORD,Wind_PP_ex,2019-04-03 20:00:00,0.369
Power,NORD,Wind_PP_ex,2019-04-03 21:00:00,0.391
Power,NORD,Wind_PP_ex,2019-04-03 22:00:00,0.427
Power,NORD,Wind_PP_ex,2019-04-03 23:00:00,0.468
Power,SARD,Bio_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 06:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 07:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 08:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 09:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 10:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 11:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 12:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 13:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 14:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 15:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 16:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 17:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 18:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 19:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 20:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 21:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 22:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-01 23:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 00:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 01:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 02:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 03:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 04:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 05:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 06:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 07:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 08:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 16:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 17:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 18:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 19:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 20:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 21:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 22:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-02 23:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 00:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 01:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 02:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 03:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 04:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 05:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 06:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 07:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 08:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 09:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 10:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 14:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 15:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 16:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 17:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 18:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 19:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 20:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,Bio_PP_ex,2019-04-03 23:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 06:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 07:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 08:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 09:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 10:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 11:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 12:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 13:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 14:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 15:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 16:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 17:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 18:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 19:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 20:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 21:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 22:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-01 23:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 00:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 01:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 02:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 03:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 04:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 05:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 06:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 07:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 08:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 16:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 17:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 18:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 19:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 20:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 21:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 22:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-02 23:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 00:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 01:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 02:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 03:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 04:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 05:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 06:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 07:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 08:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 09:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 10:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 14:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 15:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 16:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 17:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 18:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 19:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 20:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,CCGT_PP_ex,2019-04-03 23:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 00:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 01:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 02:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 03:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 04:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 05:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 06:00:00,0.12251491520895515
Power,SARD,Coal_PP_ex,2019-04-01 07:00:00,0.17059126866417912
Power,SARD,Coal_PP_ex,2019-04-01 08:00:00,0.1568312031268657
Power,SARD,Coal_PP_ex,2019-04-01 09:00:00,0.1566887352686567
Power,SARD,Coal_PP_ex,2019-04-01 10:00:00,0.0975693871641791
Power,SARD,Coal_PP_ex,2019-04-01 11:00:00,0.06760771309701501
Power,SARD,Coal_PP_ex,2019-04-01 12:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-01 13:00:00,0.013380042820895563
Power,SARD,Coal_PP_ex,2019-04-01 14:00:00,0.17537479610447754
Power,SARD,Coal_PP_ex,2019-04-01 15:00:00,0.3437809752238805
Power,SARD,Coal_PP_ex,2019-04-01 16:00:00,0.5134946470223881
Power,SARD,Coal_PP_ex,2019-04-01 17:00:00,0.596305403
Power,SARD,Coal_PP_ex,2019-04-01 18:00:00,0.7157575741791045
Power,SARD,Coal_PP_ex,2019-04-01 19:00:00,0.7911434124104477
Power,SARD,Coal_PP_ex,2019-04-01 20:00:00,0.7488483038731343
Power,SARD,Coal_PP_ex,2019-04-01 21:00:00,0.6570758309701493
Power,SARD,Coal_PP_ex,2019-04-01 22:00:00,0.5428225588731344
Power,SARD,Coal_PP_ex,2019-04-01 23:00:00,0.4102117917910447
Power,SARD,Coal_PP_ex,2019-04-02 00:00:00,0.2683650100746268
Power,SARD,Coal_PP_ex,2019-04-02 01:00:00,0.14864975820895518
Power,SARD,Coal_PP_ex,2019-04-02 02:00:00,0.0552885175373135
Power,SARD,Coal_PP_ex,2019-04-02 03:00:00,0.020356450179104504
Power,SARD,Coal_PP_ex,2019-04-02 04:00:00,0.038172661947761165
Power,SARD,Coal_PP_ex,2019-04-02 05:00:00,0.10112951829104475
Power,SARD,Coal_PP_ex,2019-04-02 06:00:00,0.22040423844029847
Power,SARD,Coal_PP_ex,2019-04-02 07:00:00,0.25452825634328363
Power,SARD,Coal_PP_ex,2019-04-02 08:00:00,0.1494610921641792
Power,SARD,Coal_PP_ex,2019-04-02 09:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 10:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 11:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 12:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 13:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 14:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 15:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-02 16:00:00,0.2111318699552239
Power,SARD,Coal_PP_ex,2019-04-02 17:00:00,0.42333382891044774
Power,SARD,Coal_PP_ex,2019-04-02 18:00:00,0.5515614408507462
Power,SARD,Coal_PP_ex,2019-04-02 19:00:00,0.6325188209029851
Power,SARD,Coal_PP_ex,2019-04-02 20:00:00,0.5839929347089553
Power,SARD,Coal_PP_ex,2019-04-02 21:00:00,0.4584050149328358
Power,SARD,Coal_PP_ex,2019-04-02 22:00:00,0.3624518899328358
Power,SARD,Coal_PP_ex,2019-04-02 23:00:00,0.28030753358955224
Power,SARD,Coal_PP_ex,2019-04-03 00:00:00,0.2289626175447761
Power,SARD,Coal_PP_ex,2019-04-03 01:00:00,0.22956654925373135
Power,SARD,Coal_PP_ex,2019-04-03 02:00:00,0.2617465865671642
Power,SARD,Coal_PP_ex,2019-04-03 03:00:00,0.30698749141791043
Power,SARD,Coal_PP_ex,2019-04-03 04:00:00,0.35420647462686566
Power,SARD,Coal_PP_ex,2019-04-03 05:00:00,0.45997676380597013
Power,SARD,Coal_PP_ex,2019-04-03 06:00:00,0.5849508486268656
Power,SARD,Coal_PP_ex,2019-04-03 07:00:00,0.6075945697537314
Power,SARD,Coal_PP_ex,2019-04-03 08:00:00,0.5635719484850746
Power,SARD,Coal_PP_ex,2019-04-03 09:00:00,0.20084550258955225
Power,SARD,Coal_PP_ex,2019-04-03 10:00:00,0.01393039064925362
Power,SARD,Coal_PP_ex,2019-04-03 11:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 12:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 13:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 14:00:00,0.1410022399626866
Power,SARD,Coal_PP_ex,2019-04-03 15:00:00,0.11405230844776121
Power,SARD,Coal_PP_ex,2019-04-03 16:00:00,0.06799264420895525
Power,SARD,Coal_PP_ex,2019-04-03 17:00:00,0.12706517219402988
Power,SARD,Coal_PP_ex,2019-04-03 18:00:00,0.2550919605054171
Power,SARD,Coal_PP_ex,2019-04-03 19:00:00,0.2366574142502602
Power,SARD,Coal_PP_ex,2019-04-03 20:00:00,0.11554767143446236
Power,SARD,Coal_PP_ex,2019-04-03 21:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 22:00:00,0.0
Power,SARD,Coal_PP_ex,2019-04-03 23:00:00,0.0
Power,SARD,Hydrodam_PP_ex,2019-04-01 00:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-01 01:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-01 02:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-01 03:00:00,0.297680193
Power,SARD,Hydrodam_PP_ex,2019-04-01 04:00:00,0.298147963
Power,SARD,Hydrodam_PP_ex,2019-04-01 05:00:00,0.298138062
Power,SARD,Hydrodam_PP_ex,2019-04-01 06:00:00,0.299903014
Power,SARD,Hydrodam_PP_ex,2019-04-01 07:00:00,0.362632663
Power,SARD,Hydrodam_PP_ex,2019-04-01 08:00:00,0.36374485199999995
Power,SARD,Hydrodam_PP_ex,2019-04-01 09:00:00,0.304125858
Power,SARD,Hydrodam_PP_ex,2019-04-01 10:00:00,0.298447565
Power,SARD,Hydrodam_PP_ex,2019-04-01 11:00:00,0.3046622
Power,SARD,Hydrodam_PP_ex,2019-04-01 12:00:00,0.364740412
Power,SARD,Hydrodam_PP_ex,2019-04-01 13:00:00,0.446661059
Power,SARD,Hydrodam_PP_ex,2019-04-01 14:00:00,0.422107589
Power,SARD,Hydrodam_PP_ex,2019-04-01 15:00:00,0.346426675
Power,SARD,Hydrodam_PP_ex,2019-04-01 16:00:00,0.319232833
Power,SARD,Hydrodam_PP_ex,2019-04-01 17:00:00,0.393143516
Power,SARD,Hydrodam_PP_ex,2019-04-01 18:00:00,0.331977955
Power,SARD,Hydrodam_PP_ex,2019-04-01 19:00:00,0.299437939
Power,SARD,Hydrodam_PP_ex,2019-04-01 20:00:00,0.300265932
Power,SARD,Hydrodam_PP_ex,2019-04-01 21:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-01 22:00:00,0.306606142
Power,SARD,Hydrodam_PP_ex,2019-04-01 23:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 00:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 01:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 02:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 03:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-02 04:00:00,0.303308878
Power,SARD,Hydrodam_PP_ex,2019-04-02 05:00:00,0.303308878
Power,SARD,Hydrodam_PP_ex,2019-04-02 06:00:00,0.303308878
Power,SARD,Hydrodam_PP_ex,2019-04-02 07:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 08:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 09:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 10:00:00,0.298580285
Power,SARD,Hydrodam_PP_ex,2019-04-02 11:00:00,0.291167829
Power,SARD,Hydrodam_PP_ex,2019-04-02 12:00:00,0.291167829
Power,SARD,Hydrodam_PP_ex,2019-04-02 13:00:00,0.291167829
Power,SARD,Hydrodam_PP_ex,2019-04-02 14:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-02 15:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-02 16:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-02 17:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-02 18:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-02 19:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-02 20:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-02 21:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-02 22:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-02 23:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-03 00:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-03 01:00:00,0.29719361
Power,SARD,Hydrodam_PP_ex,2019-04-03 02:00:00,0.29719361
Power,SARD,Hydrodam_PP_ex,2019-04-03 03:00:00,0.29719361
Power,SARD,Hydrodam_PP_ex,2019-04-03 04:00:00,0.29719361
Power,SARD,Hydrodam_PP_ex,2019-04-03 05:00:00,0.29719361
Power,SARD,Hydrodam_PP_ex,2019-04-03 06:00:00,0.297286128
Power,SARD,Hydrodam_PP_ex,2019-04-03 07:00:00,0.292884176
Power,SARD,Hydrodam_PP_ex,2019-04-03 08:00:00,0.292884176
Power,SARD,Hydrodam_PP_ex,2019-04-03 09:00:00,0.292884176
Power,SARD,Hydrodam_PP_ex,2019-04-03 10:00:00,0.292884176
Power,SARD,Hydrodam_PP_ex,2019-04-03 11:00:00,0.292884176
Power,SARD,Hydrodam_PP_ex,2019-04-03 12:00:00,0.294052295
Power,SARD,Hydrodam_PP_ex,2019-04-03 13:00:00,0.288979028
Power,SARD,Hydrodam_PP_ex,2019-04-03 14:00:00,0.301022465
Power,SARD,Hydrodam_PP_ex,2019-04-03 15:00:00,0.283393971
Power,SARD,Hydrodam_PP_ex,2019-04-03 16:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-03 17:00:00,0.292868877
Power,SARD,Hydrodam_PP_ex,2019-04-03 18:00:00,0.294042395
Power,SARD,Hydrodam_PP_ex,2019-04-03 19:00:00,0.294042395
Power,SARD,Hydrodam_PP_ex,2019-04-03 20:00:00,0.288964171
Power,SARD,Hydrodam_PP_ex,2019-04-03 21:00:00,0.288964171
Power,SARD,Hydrodam_PP_ex,2019-04-03 22:00:00,0.39179743600000005
Power,SARD,Hydrodam_PP_ex,2019-04-03 23:00:00,0.687515246
Power,SARD,Hydroror_PP_ex,2019-04-01 00:00:00,0.776854669
