locs,techs,timesteps,resource
CSUD,Wind_PP_ex,2019-04-02 18:00:00,0.183
CSUD,Wind_PP_ex,2019-04-02 19:00:00,0.213
CSUD,Wind_PP_ex,2019-04-02 20:00:00,0.233
CSUD,Wind_PP_ex,2019-04-02 21:00:00,0.239
CSUD,Wind_PP_ex,2019-04-02 22:00:00,0.235
CSUD,Wind_PP_ex,2019-04-02 23:00:00,0.245
CSUD,Wind_PP_ex,2019-04-03 00:00:00,0.261
CSUD,Wind_PP_ex,2019-04-03 01:00:00,0.271
CSUD,Wind_PP_ex,2019-04-03 02:00:00,0.267
CSUD,Wind_PP_ex,2019-04-03 03:00:00,0.254
CSUD,Wind_PP_ex,2019-04-03 04:00:00,0.231
CSUD,Wind_PP_ex,2019-04-03 05:00:00,0.201
CSUD,Wind_PP_ex,2019-04-03 06:00:00,0.164
CSUD,Wind_PP_ex,2019-04-03 07:00:00,0.132
CSUD,Wind_PP_ex,2019-04-03 08:00:00,0.135
CSUD,Wind_PP_ex,2019-04-03 09:00:00,0.117
CSUD,Wind_PP_ex,2019-04-03 10:00:00,0.114
CSUD,Wind_PP_ex,2019-04-03 11:00:00,0.149
CSUD,Wind_PP_ex,2019-04-03 12:00:00,0.198
CSUD,Wind_PP_ex,2019-04-03 13:00:00,0.249
CSUD,Wind_PP_ex,2019-04-03 14:00:00,0.286
CSUD,Wind_PP_ex,2019-04-03 15:00:00,0.306
CSUD,Wind_PP_ex,2019-04-03 16:00:00,0.296
CSUD,Wind_PP_ex,2019-04-03 17:00:00,0.236
CSUD,Wind_PP_ex,2019-04-03 18:00:00,0.205
CSUD,Wind_PP_ex,2019-04-03 19:00:00,0.214
CSUD,Wind_PP_ex,2019-04-03 20:00:00,0.243
CSUD,Wind_PP_ex,2019-04-03 21:00:00,0.278
CSUD,Wind_PP_ex,2019-04-03 22:00:00,0.295
CSUD,Wind_PP_ex,2019-04-03 23:00:00,0.313
CSUD,demand_power,2019-04-01 00:00:00,-4763060.25
CSUD,demand_power,2019-04-01 01:00:00,-4482475.25
CSUD,demand_power,2019-04-01 02:00:00,-4299172.25
CSUD,demand_power,2019-04-01 03:00:00,-4261157.0
CSUD,demand_power,2019-04-01 04:00:00,-4393522.0
CSUD,demand_power,2019-04-01 05:00:00,-4875192.0
CSUD,demand_power,2019-04-01 06:00:00,-5223603.75
CSUD,demand_power,2019-04-01 07:00:00,-5878430.75
CSUD,demand_power,2019-04-01 08:00:00,-6276915.5
CSUD,demand_power,2019-04-01 09:00:00,-5970486.5
CSUD,demand_power,2019-04-01 10:00:00,-5782583.0
CSUD,demand_power,2019-04-01 11:00:00,-5633251.0
CSUD,demand_power,2019-04-01 12:00:00,-5618710.0
CSUD,demand_power,2019-04-01 13:00:00,-5538608.5
CSUD,demand_power,2019-04-01 14:00:00,-5613226.0
CSUD,demand_power,2019-04-01 15:00:00,-5723422.0
CSUD,demand_power,2019-04-01 16:00:00,-5704138.0
CSUD,demand_power,2019-04-01 17:00:00,-5610521.0
CSUD,demand_power,2019-04-01 18:00:00,-6054280.25
CSUD,demand_power,2019-04-01 19:00:00,-6126158.0
CSUD,demand_power,2019-04-01 20:00:00,-5674624.75
CSUD,demand_power,2019-04-01 21:00:00,-5225871.75
CSUD,demand_power,2019-04-01 22:00:00,-5148600.25
CSUD,demand_power,2019-04-01 23:00:00,-4755364.25
CSUD,demand_power,2019-04-02 00:00:00,-4461288.5
CSUD,demand_power,2019-04-02 01:00:00,-4019238.75
CSUD,demand_power,2019-04-02 02:00:00,-3852495.5
CSUD,demand_power,2019-04-02 03:00:00,-3888568.25
CSUD,demand_power,2019-04-02 04:00:00,-3979768.5
CSUD,demand_power,2019-04-02 05:00:00,-4146840.5
CSUD,demand_power,2019-04-02 06:00:00,-4425406.25
CSUD,demand_power,2019-04-02 07:00:00,-4958643.5
CSUD,demand_power,2019-04-02 08:00:00,-5236728.25
CSUD,demand_power,2019-04-02 09:00:00,-5412353.25
CSUD,demand_power,2019-04-02 10:00:00,-5302119.5
CSUD,demand_power,2019-04-02 11:00:00,-5292655.25
CSUD,demand_power,2019-04-02 12:00:00,-5142257.5
CSUD,demand_power,2019-04-02 13:00:00,-4933449.0
CSUD,demand_power,2019-04-02 14:00:00,-5168144.5
CSUD,demand_power,2019-04-02 15:00:00,-5440717.25
CSUD,demand_power,2019-04-02 16:00:00,-5708564.25
CSUD,demand_power,2019-04-02 17:00:00,-5858769.0
CSUD,demand_power,2019-04-02 18:00:00,-6313863.0
CSUD,demand_power,2019-04-02 19:00:00,-6389276.75
CSUD,demand_power,2019-04-02 20:00:00,-6096482.5
CSUD,demand_power,2019-04-02 21:00:00,-5704868.5
CSUD,demand_power,2019-04-02 22:00:00,-5282639.75
CSUD,demand_power,2019-04-02 23:00:00,-4728194.75
CSUD,demand_power,2019-04-03 00:00:00,-4496839.25
CSUD,demand_power,2019-04-03 01:00:00,-4359066.25
CSUD,demand_power,2019-04-03 02:00:00,-4378789.0
CSUD,demand_power,2019-04-03 03:00:00,-4424184.25
CSUD,demand_power,2019-04-03 04:00:00,-4759339.75
CSUD,demand_power,2019-04-03 05:00:00,-5672136.0
CSUD,demand_power,2019-04-03 06:00:00,-6563863.75
CSUD,demand_power,2019-04-03 07:00:00,-7735202.75
CSUD,demand_power,2019-04-03 08:00:00,-8206612.25
CSUD,demand_power,2019-04-03 09:00:00,-8375455.0
CSUD,demand_power,2019-04-03 10:00:00,-8137743.25
CSUD,demand_power,2019-04-03 11:00:00,-7715340.0
CSUD,demand_power,2019-04-03 12:00:00,-7447295.0
CSUD,demand_power,2019-04-03 13:00:00,-7251469.5
CSUD,demand_power,2019-04-03 14:00:00,-7235352.5
CSUD,demand_power,2019-04-03 15:00:00,-7312025.0
CSUD,demand_power,2019-04-03 16:00:00,-7182987.5
CSUD,demand_power,2019-04-03 17:00:00,-7055463.25
CSUD,demand_power,2019-04-03 18:00:00,-7205245.25
CSUD,demand_power,2019-04-03 19:00:00,-7561151.5
CSUD,demand_power,2019-04-03 20:00:00,-7168465.5
CSUD,demand_power,2019-04-03 21:00:00,-6589923.75
CSUD,demand_power,2019-04-03 22:00:00,-6034186.0
CSUD,demand_power,2019-04-03 23:00:00,-5336871.5
NORD,Hydrodam_PP_ex,2019-04-01 00:00:00,0.189268265
NORD,Hydrodam_PP_ex,2019-04-01 01:00:00,0.188825057
NORD,Hydrodam_PP_ex,2019-04-01 02:00:00,0.188898176
NORD,Hydrodam_PP_ex,2019-04-01 03:00:00,0.186665805
NORD,Hydrodam_PP_ex,2019-04-01 04:00:00,0.189030453
NORD,Hydrodam_PP_ex,2019-04-01 05:00:00,0.188960151
NORD,Hydrodam_PP_ex,2019-04-01 06:00:00,0.200600921
NORD,Hydrodam_PP_ex,2019-04-01 07:00:00,0.23786013
NORD,Hydrodam_PP_ex,2019-04-01 08:00:00,0.250958337
NORD,Hydrodam_PP_ex,2019-04-01 09:00:00,0.316494786
NORD,Hydrodam_PP_ex,2019-04-01 10:00:00,0.349813377
NORD,Hydrodam_PP_ex,2019-04-01 11:00:00,0.537049755
NORD,Hydrodam_PP_ex,2019-04-01 12:00:00,0.591370766
NORD,Hydrodam_PP_ex,2019-04-01 13:00:00,0.677252566
NORD,Hydrodam_PP_ex,2019-04-01 14:00:00,0.704527779
NORD,Hydrodam_PP_ex,2019-04-01 15:00:00,0.659493453
NORD,Hydrodam_PP_ex,2019-04-01 16:00:00,0.496296164
NORD,Hydrodam_PP_ex,2019-04-01 17:00:00,0.364181184
NORD,Hydrodam_PP_ex,2019-04-01 18:00:00,0.325356927
NORD,Hydrodam_PP_ex,2019-04-01 19:00:00,0.28738509
NORD,Hydrodam_PP_ex,2019-04-01 20:00:00,0.262050469
NORD,Hydrodam_PP_ex,2019-04-01 21:00:00,0.24968132
NORD,Hydrodam_PP_ex,2019-04-01 22:00:00,0.254505575
NORD,Hydrodam_PP_ex,2019-04-01 23:00:00,0.221535838
NORD,Hydrodam_PP_ex,2019-04-02 00:00:00,0.212138652
NORD,Hydrodam_PP_ex,2019-04-02 01:00:00,0.201372063
NORD,Hydrodam_PP_ex,2019-04-02 02:00:00,0.19922583
NORD,Hydrodam_PP_ex,2019-04-02 03:00:00,0.197215595
NORD,Hydrodam_PP_ex,2019-04-02 04:00:00,0.1898898
NORD,Hydrodam_PP_ex,2019-04-02 05:00:00,0.185052575
NORD,Hydrodam_PP_ex,2019-04-02 06:00:00,0.181693038
NORD,Hydrodam_PP_ex,2019-04-02 07:00:00,0.185121246
NORD,Hydrodam_PP_ex,2019-04-02 08:00:00,0.184930615
NORD,Hydrodam_PP_ex,2019-04-02 09:00:00,0.19337175
NORD,Hydrodam_PP_ex,2019-04-02 10:00:00,0.2063334
NORD,Hydrodam_PP_ex,2019-04-02 11:00:00,0.223051786
NORD,Hydrodam_PP_ex,2019-04-02 12:00:00,0.234525645
NORD,Hydrodam_PP_ex,2019-04-02 13:00:00,0.254886638
NORD,Hydrodam_PP_ex,2019-04-02 14:00:00,0.253542719
NORD,Hydrodam_PP_ex,2019-04-02 15:00:00,0.252422345
NORD,Hydrodam_PP_ex,2019-04-02 16:00:00,0.248447662
NORD,Hydrodam_PP_ex,2019-04-02 17:00:00,0.219376578
NORD,Hydrodam_PP_ex,2019-04-02 18:00:00,0.207819353
NORD,Hydrodam_PP_ex,2019-04-02 19:00:00,0.212358751
NORD,Hydrodam_PP_ex,2019-04-02 20:00:00,0.223826243
NORD,Hydrodam_PP_ex,2019-04-02 21:00:00,0.211509442
NORD,Hydrodam_PP_ex,2019-04-02 22:00:00,0.209027577
NORD,Hydrodam_PP_ex,2019-04-02 23:00:00,0.205792302
NORD,Hydrodam_PP_ex,2019-04-03 00:00:00,0.205908713
NORD,Hydrodam_PP_ex,2019-04-03 01:00:00,0.205565228
NORD,Hydrodam_PP_ex,2019-04-03 02:00:00,0.204301227
NORD,Hydrodam_PP_ex,2019-04-03 03:00:00,0.201068752
NORD,Hydrodam_PP_ex,2019-04-03 04:00:00,0.198823718
NORD,Hydrodam_PP_ex,2019-04-03 05:00:00,0.196987274
NORD,Hydrodam_PP_ex,2019-04-03 06:00:00,0.198250651
NORD,Hydrodam_PP_ex,2019-04-03 07:00:00,0.202074516
NORD,Hydrodam_PP_ex,2019-04-03 08:00:00,0.213303495
NORD,Hydrodam_PP_ex,2019-04-03 09:00:00,0.23433625
NORD,Hydrodam_PP_ex,2019-04-03 10:00:00,0.290056611
NORD,Hydrodam_PP_ex,2019-04-03 11:00:00,0.337220704
NORD,Hydrodam_PP_ex,2019-04-03 12:00:00,0.349119642
NORD,Hydrodam_PP_ex,2019-04-03 13:00:00,0.377270329
NORD,Hydrodam_PP_ex,2019-04-03 14:00:00,0.414943941
NORD,Hydrodam_PP_ex,2019-04-03 15:00:00,0.474930054
NORD,Hydrodam_PP_ex,2019-04-03 16:00:00,0.459832085
NORD,Hydrodam_PP_ex,2019-04-03 17:00:00,0.480882389
NORD,Hydrodam_PP_ex,2019-04-03 18:00:00,0.466536331
NORD,Hydrodam_PP_ex,2019-04-03 19:00:00,0.374634988
NORD,Hydrodam_PP_ex,2019-04-03 20:00:00,0.382215949
NORD,Hydrodam_PP_ex,2019-04-03 21:00:00,0.394047306
NORD,Hydrodam_PP_ex,2019-04-03 22:00:00,0.41743806
NORD,Hydrodam_PP_ex,2019-04-03 23:00:00,0.406151617
NORD,Hydroror_PP_ex,2019-04-01 00:00:00,0.265618848
NORD,Hydroror_PP_ex,2019-04-01 01:00:00,0.266510514
NORD,Hydroror_PP_ex,2019-04-01 02:00:00,0.271524432
NORD,Hydroror_PP_ex,2019-04-01 03:00:00,0.28263837
NORD,Hydroror_PP_ex,2019-04-01 04:00:00,0.293524419
NORD,Hydroror_PP_ex,2019-04-01 05:00:00,0.300853877
NORD,Hydroror_PP_ex,2019-04-01 06:00:00,0.316827744
NORD,Hydroror_PP_ex,2019-04-01 07:00:00,0.359060632
NORD,Hydroror_PP_ex,2019-04-01 08:00:00,0.363452289
NORD,Hydroror_PP_ex,2019-04-01 09:00:00,0.417545142
NORD,Hydroror_PP_ex,2019-04-01 10:00:00,0.437204207
NORD,Hydroror_PP_ex,2019-04-01 11:00:00,0.563893983
NORD,Hydroror_PP_ex,2019-04-01 12:00:00,0.637464076
NORD,Hydroror_PP_ex,2019-04-01 13:00:00,0.680179522
NORD,Hydroror_PP_ex,2019-04-01 14:00:00,0.644999042
NORD,Hydroror_PP_ex,2019-04-01 15:00:00,0.626869038
NORD,Hydroror_PP_ex,2019-04-01 16:00:00,0.545385353
NORD,Hydroror_PP_ex,2019-04-01 17:00:00,0.406434721
NORD,Hydroror_PP_ex,2019-04-01 18:00:00,0.357065993
NORD,Hydroror_PP_ex,2019-04-01 19:00:00,0.332306901
NORD,Hydroror_PP_ex,2019-04-01 20:00:00,0.302348409
NORD,Hydroror_PP_ex,2019-04-01 21:00:00,0.29298913
NORD,Hydroror_PP_ex,2019-04-01 22:00:00,0.287564908
NORD,Hydroror_PP_ex,2019-04-01 23:00:00,0.275595498
NORD,Hydroror_PP_ex,2019-04-02 00:00:00,0.266078836
NORD,Hydroror_PP_ex,2019-04-02 01:00:00,0.272701549
NORD,Hydroror_PP_ex,2019-04-02 02:00:00,0.288163589
NORD,Hydroror_PP_ex,2019-04-02 03:00:00,0.294919314
NORD,Hydroror_PP_ex,2019-04-02 04:00:00,0.293598197
NORD,Hydroror_PP_ex,2019-04-02 05:00:00,0.294250451
NORD,Hydroror_PP_ex,2019-04-02 06:00:00,0.293404879
NORD,Hydroror_PP_ex,2019-04-02 07:00:00,0.294840598
NORD,Hydroror_PP_ex,2019-04-02 08:00:00,0.295694698
NORD,Hydroror_PP_ex,2019-04-02 09:00:00,0.297708243
NORD,Hydroror_PP_ex,2019-04-02 10:00:00,0.291172676
NORD,Hydroror_PP_ex,2019-04-02 11:00:00,0.29328749
NORD,Hydroror_PP_ex,2019-04-02 12:00:00,0.322453969
NORD,Hydroror_PP_ex,2019-04-02 13:00:00,0.32755008
NORD,Hydroror_PP_ex,2019-04-02 14:00:00,0.32848517
NORD,Hydroror_PP_ex,2019-04-02 15:00:00,0.319237813
NORD,Hydroror_PP_ex,2019-04-02 16:00:00,0.295760245
NORD,Hydroror_PP_ex,2019-04-02 17:00:00,0.273912647
NORD,Hydroror_PP_ex,2019-04-02 18:00:00,0.263884088
NORD,Hydroror_PP_ex,2019-04-02 19:00:00,0.26284887
NORD,Hydroror_PP_ex,2019-04-02 20:00:00,0.262242223
NORD,Hydroror_PP_ex,2019-04-02 21:00:00,0.263129737
NORD,Hydroror_PP_ex,2019-04-02 22:00:00,0.261957047
NORD,Hydroror_PP_ex,2019-04-02 23:00:00,0.259976876
NORD,Hydroror_PP_ex,2019-04-03 00:00:00,0.259972439
NORD,Hydroror_PP_ex,2019-04-03 01:00:00,0.260263599
NORD,Hydroror_PP_ex,2019-04-03 02:00:00,0.261468848
NORD,Hydroror_PP_ex,2019-04-03 03:00:00,0.264075115
NORD,Hydroror_PP_ex,2019-04-03 04:00:00,0.266425336
NORD,Hydroror_PP_ex,2019-04-03 05:00:00,0.267629496
NORD,Hydroror_PP_ex,2019-04-03 06:00:00,0.271092619
NORD,Hydroror_PP_ex,2019-04-03 07:00:00,0.280405532
NORD,Hydroror_PP_ex,2019-04-03 08:00:00,0.286240292
NORD,Hydroror_PP_ex,2019-04-03 09:00:00,0.296131009
NORD,Hydroror_PP_ex,2019-04-03 10:00:00,0.344382113
NORD,Hydroror_PP_ex,2019-04-03 11:00:00,0.39217764
NORD,Hydroror_PP_ex,2019-04-03 12:00:00,0.420552527
NORD,Hydroror_PP_ex,2019-04-03 13:00:00,0.438782141
NORD,Hydroror_PP_ex,2019-04-03 14:00:00,0.475229191
NORD,Hydroror_PP_ex,2019-04-03 15:00:00,0.511802125
NORD,Hydroror_PP_ex,2019-04-03 16:00:00,0.503250987
NORD,Hydroror_PP_ex,2019-04-03 17:00:00,0.531128387
NORD,Hydroror_PP_ex,2019-04-03 18:00:00,0.538166117
NORD,Hydroror_PP_ex,2019-04-03 19:00:00,0.456147985
NORD,Hydroror_PP_ex,2019-04-03 20:00:00,0.46231957
NORD,Hydroror_PP_ex,2019-04-03 21:00:00,0.474325991
NORD,Hydroror_PP_ex,2019-04-03 22:00:00,0.483382172
NORD,Hydroror_PP_ex,2019-04-03 23:00:00,0.491592988
NORD,PHS_PP_ex,2019-04-01 00:00:00,0.189268265
NORD,PHS_PP_ex,2019-04-01 01:00:00,0.188825057
NORD,PHS_PP_ex,2019-04-01 02:00:00,0.188898176
NORD,PHS_PP_ex,2019-04-01 03:00:00,0.186665805
NORD,PHS_PP_ex,2019-04-01 04:00:00,0.189030453
NORD,PHS_PP_ex,2019-04-01 05:00:00,0.188960151
NORD,PHS_PP_ex,2019-04-01 06:00:00,0.200600921
NORD,PHS_PP_ex,2019-04-01 07:00:00,0.23786013
NORD,PHS_PP_ex,2019-04-01 08:00:00,0.250958337
NORD,PHS_PP_ex,2019-04-01 09:00:00,0.316494786
NORD,PHS_PP_ex,2019-04-01 10:00:00,0.349813377
NORD,PHS_PP_ex,2019-04-01 11:00:00,0.537049755
NORD,PHS_PP_ex,2019-04-01 12:00:00,0.591370766
NORD,PHS_PP_ex,2019-04-01 13:00:00,0.677252566
NORD,PHS_PP_ex,2019-04-01 14:00:00,0.704527779
NORD,PHS_PP_ex,2019-04-01 15:00:00,0.659493453
NORD,PHS_PP_ex,2019-04-01 16:00:00,0.496296164
NORD,PHS_PP_ex,2019-04-01 17:00:00,0.364181184
NORD,PHS_PP_ex,2019-04-01 18:00:00,0.325356927
NORD,PHS_PP_ex,2019-04-01 19:00:00,0.28738509
NORD,PHS_PP_ex,2019-04-01 20:00:00,0.262050469
NORD,PHS_PP_ex,2019-04-01 21:00:00,0.24968132
NORD,PHS_PP_ex,2019-04-01 22:00:00,0.254505575
NORD,PHS_PP_ex,2019-04-01 23:00:00,0.221535838
NORD,PHS_PP_ex,2019-04-02 00:00:00,0.212138652
NORD,PHS_PP_ex,2019-04-02 01:00:00,0.201372063
NORD,PHS_PP_ex,2019-04-02 02:00:00,0.19922583
NORD,PHS_PP_ex,2019-04-02 03:00:00,0.197215595
NORD,PHS_PP_ex,2019-04-02 04:00:00,0.1898898
NORD,PHS_PP_ex,2019-04-02 05:00:00,0.185052575
NORD,PHS_PP_ex,2019-04-02 06:00:00,0.181693038
NORD,PHS_PP_ex,2019-04-02 07:00:00,0.185121246
NORD,PHS_PP_ex,2019-04-02 08:00:00,0.184930615
NORD,PHS_PP_ex,2019-04-02 09:00:00,0.19337175
NORD,PHS_PP_ex,2019-04-02 10:00:00,0.2063334
NORD,PHS_PP_ex,2019-04-02 11:00:00,0.223051786
NORD,PHS_PP_ex,2019-04-02 12:00:00,0.234525645
NORD,PHS_PP_ex,2019-04-02 13:00:00,0.254886638
NORD,PHS_PP_ex,2019-04-02 14:00:00,0.253542719
NORD,PHS_PP_ex,2019-04-02 15:00:00,0.252422345
NORD,PHS_PP_ex,2019-04-02 16:00:00,0.248447662
NORD,PHS_PP_ex,2019-04-02 17:00:00,0.219376578
NORD,PHS_PP_ex,2019-04-02 18:00:00,0.207819353
NORD,PHS_PP_ex,2019-04-02 19:00:00,0.212358751
NORD,PHS_PP_ex,2019-04-02 20:00:00,0.223826243
NORD,PHS_PP_ex,2019-04-02 21:00:00,0.211509442
NORD,PHS_PP_ex,2019-04-02 22:00:00,0.209027577
NORD,PHS_PP_ex,2019-04-02 23:00:00,0.205792302
NORD,PHS_PP_ex,2019-04-03 00:00:00,0.205908713
NORD,PHS_PP_ex,2019-04-03 01:00:00,0.205565228
NORD,PHS_PP_ex,2019-04-03 02:00:00,0.204301227
NORD,PHS_PP_ex,2019-04-03 03:00:00,0.201068752
NORD,PHS_PP_ex,2019-04-03 04:00:00,0.198823718
NORD,PHS_PP_ex,2019-04-03 05:00:00,0.196987274
NORD,PHS_PP_ex,2019-04-03 06:00:00,0.198250651
NORD,PHS_PP_ex,2019-04-03 07:00:00,0.202074516
NORD,PHS_PP_ex,2019-04-03 08:00:00,0.213303495
NORD,PHS_PP_ex,2019-04-03 09:00:00,0.23433625
NORD,PHS_PP_ex,2019-04-03 10:00:00,0.290056611
NORD,PHS_PP_ex,2019-04-03 11:00:00,0.337220704
NORD,PHS_PP_ex,2019-04-03 12:00:00,0.349119642
NORD,PHS_PP_ex,2019-04-03 13:00:00,0.377270329
NORD,PHS_PP_ex,2019-04-03 14:00:00,0.414943941
NORD,PHS_PP_ex,2019-04-03 15:00:00,0.474930054
NORD,PHS_PP_ex,2019-04-03 16:00:00,0.459832085
NORD,PHS_PP_ex,2019-04-03 17:00:00,0.480882389
NORD,PHS_PP_ex,2019-04-03 18:00:00,0.466536331
NORD,PHS_PP_ex,2019-04-03 19:00:00,0.374634988
NORD,PHS_PP_ex,2019-04-03 20:00:00,0.382215949
NORD,PHS_PP_ex,2019-04-03 21:00:00,0.394047306
NORD,PHS_PP_ex,2019-04-03 22:00:00,0.41743806
NORD,PHS_PP_ex,2019-04-03 23:00:00,0.406151617
NORD,PV_PP_ex,2019-04-01 00:00:00,0.0
NORD,PV_PP_ex,2019-04-01 01:00:00,0.0
NORD,PV_PP_ex,2019-04-01 02:00:00,0.0
NORD,PV_PP_ex,2019-04-01 03:00:00,0.0
NORD,PV_PP_ex,2019-04-01 04:00:00,0.0
NORD,PV_PP_ex,2019-04-01 05:00:00,0.0
NORD,PV_PP_ex,2019-04-01 06:00:00,0.023
NORD,PV_PP_ex,2019-04-01 07:00:00,0.204
NORD,PV_PP_ex,2019-04-01 08:00:00,0.417
NORD,PV_PP_ex,2019-04-01 09:00:00,0.589
NORD,PV_PP_ex,2019-04-01 10:00:00,0.702
NORD,PV_PP_ex,2019-04-01 11:00:00,0.763
NORD,PV_PP_ex,2019-04-01 12:00:00,0.769
NORD,PV_PP_ex,2019-04-01 13:00:00,0.721
NORD,PV_PP_ex,2019-04-01 14:00:00,0.611
NORD,PV_PP_ex,2019-04-01 15:00:00,0.435
NORD,PV_PP_ex,2019-04-01 16:00:00,0.22
NORD,PV_PP_ex,2019-04-01 17:00:00,0.068
NORD,PV_PP_ex,2019-04-01 18:00:00,0.003
NORD,PV_PP_ex,2019-04-01 19:00:00,0.0
NORD,PV_PP_ex,2019-04-01 20:00:00,0.0
NORD,PV_PP_ex,2019-04-01 21:00:00,0.0
NORD,PV_PP_ex,2019-04-01 22:00:00,0.0
NORD,PV_PP_ex,2019-04-01 23:00:00,0.0
NORD,PV_PP_ex,2019-04-02 00:00:00,0.0
NORD,PV_PP_ex,2019-04-02 01:00:00,0.0
NORD,PV_PP_ex,2019-04-02 02:00:00,0.0
NORD,PV_PP_ex,2019-04-02 03:00:00,0.0
NORD,PV_PP_ex,2019-04-02 04:00:00,0.0
NORD,PV_PP_ex,2019-04-02 05:00:00,0.0
NORD,PV_PP_ex,2019-04-02 06:00:00,0.015
NORD,PV_PP_ex,2019-04-02 07:00:00,0.096
NORD,PV_PP_ex,2019-04-02 08:00:00,0.198
NORD,PV_PP_ex,2019-04-02 09:00:00,0.291
NORD,PV_PP_ex,2019-04-02 10:00:00,0.359
NORD,PV_PP_ex,2019-04-02 11:00:00,0.426
NORD,PV_PP_ex,2019-04-02 12:00:00,0.473
NORD,PV_PP_ex,2019-04-02 13:00:00,0.444
NORD,PV_PP_ex,2019-04-02 14:00:00,0.362
NORD,PV_PP_ex,2019-04-02 15:00:00,0.243
NORD,PV_PP_ex,2019-04-02 16:00:00,0.125
NORD,PV_PP_ex,2019-04-02 17:00:00,0.041
NORD,PV_PP_ex,2019-04-02 18:00:00,0.001
NORD,PV_PP_ex,2019-04-02 19:00:00,0.0
NORD,PV_PP_ex,2019-04-02 20:00:00,0.0
NORD,PV_PP_ex,2019-04-02 21:00:00,0.0
NORD,PV_PP_ex,2019-04-02 22:00:00,0.0
NORD,PV_PP_ex,2019-04-02 23:00:00,0.0
NORD,PV_PP_ex,2019-04-03 00:00:00,0.0
NORD,PV_PP_ex,2019-04-03 01:00:00,0.0
NORD,PV_PP_ex,2019-04-03 02:00:00,0.0
NORD,PV_PP_ex,2019-04-03 03:00:00,0.0
NORD,PV_PP_ex,2019-04-03 04:00:00,0.0
NORD,PV_PP_ex,2019-04-03 05:00:00,0.0
NORD,PV_PP_ex,2019-04-03 06:00:00,0.028
NORD,PV_PP_ex,2019-04-03 07:00:00,0.198
NORD,PV_PP_ex,2019-04-03 08:00:00,0.372
NORD,PV_PP_ex,2019-04-03 09:00:00,0.506
NORD,PV_PP_ex,2019-04-03 10:00:00,0.591
NORD,PV_PP_ex,2019-04-03 11:00:00,0.621
NORD,PV_PP_ex,2019-04-03 12:00:00,0.562
NORD,PV_PP_ex,2019-04-03 13:00:00,0.493
NORD,PV_PP_ex,2019-04-03 14:00:00,0.452
NORD,PV_PP_ex,2019-04-03 15:00:00,0.367
NORD,PV_PP_ex,2019-04-03 16:00:00,0.206
NORD,PV_PP_ex,2019-04-03 17:00:00,0.067
NORD,PV_PP_ex,2019-04-03 18:00:00,0.002
NORD,PV_PP_ex,2019-04-03 19:00:00,0.0
NORD,PV_PP_ex,2019-04-03 20:00:00,0.0
NORD,PV_PP_ex,2019-04-03 21:00:00,0.0
NORD,PV_PP_ex,2019-04-03 22:00:00,0.0
NORD,PV_PP_ex,2019-04-03 23:00:00,0.0
NORD,PV_roof_ex,2019-04-01 00:00:00,0.0
NORD,PV_roof_ex,2019-04-01 01:00:00,0.0
NORD,PV_roof_ex,2019-04-01 02:00:00,0.0
NORD,PV_roof_ex,2019-04-01 03:00:00,0.0
NORD,PV_roof_ex,2019-04-01 04:00:00,0.0
NORD,PV_roof_ex,2019-04-01 05:00:00,0.0
NORD,PV_roof_ex,2019-04-01 06:00:00,0.023
NORD,PV_roof_ex,2019-04-01 07:00:00,0.204
NORD,PV_roof_ex,2019-04-01 08:00:00,0.417
NORD,PV_roof_ex,2019-04-01 09:00:00,0.589
NORD,PV_roof_ex,2019-04-01 10:00:00,0.702
NORD,PV_roof_ex,2019-04-01 11:00:00,0.763
NORD,PV_roof_ex,2019-04-01 12:00:00,0.769
NORD,PV_roof_ex,2019-04-01 13:00:00,0.721
NORD,PV_roof_ex,2019-04-01 14:00:00,0.611
NORD,PV_roof_ex,2019-04-01 15:00:00,0.435
NORD,PV_roof_ex,2019-04-01 16:00:00,0.22
NORD,PV_roof_ex,2019-04-01 17:00:00,0.068
NORD,PV_roof_ex,2019-04-01 18:00:00,0.003
NORD,PV_roof_ex,2019-04-01 19:00:00,0.0
NORD,PV_roof_ex,2019-04-01 20:00:00,0.0
NORD,PV_roof_ex,2019-04-01 21:00:00,0.0
NORD,PV_roof_ex,2019-04-01 22:00:00,0.0
NORD,PV_roof_ex,2019-04-01 23:00:00,0.0
NORD,PV_roof_ex,2019-04-02 00:00:00,0.0
NORD,PV_roof_ex,2019-04-02 01:00:00,0.0
NORD,PV_roof_ex,2019-04-02 02:00:00,0.0
NORD,PV_roof_ex,2019-04-02 03:00:00,0.0
NORD,PV_roof_ex,2019-04-02 04:00:00,0.0
NORD,PV_roof_ex,2019-04-02 05:00:00,0.0
NORD,PV_roof_ex,2019-04-02 06:00:00,0.015
NORD,PV_roof_ex,2019-04-02 07:00:00,0.096
NORD,PV_roof_ex,2019-04-02 08:00:00,0.198
NORD,PV_roof_ex,2019-04-02 09:00:00,0.291
NORD,PV_roof_ex,2019-04-02 10:00:00,0.359
NORD,PV_roof_ex,2019-04-02 11:00:00,0.426
NORD,PV_roof_ex,2019-04-02 12:00:00,0.473
NORD,PV_roof_ex,2019-04-02 13:00:00,0.444
NORD,PV_roof_ex,2019-04-02 14:00:00,0.362
NORD,PV_roof_ex,2019-04-02 15:00:00,0.243
