Time,NORD,CNOR,CSUD,SUD,SICI,SARD
05/01/2019 03:00:00,-13016226.53,-2146710.386,-4464328.275,-2263836.284,-1741435.367,-844119.6228
05/01/2019 04:00:00,-13233793.86,-2186604.562,-4524177.612,-2285138.236,-1766224.202,-855690.8355
05/01/2019 05:00:00,-14492926.72,-2317491.403,-4814208.472,-2421963.632,-1896277.372,-905623.7416
05/01/2019 06:00:00,-17004138.53,-2648458.227,-5612955.258,-2781554.534,-2109208.079,-1009739.538
05/01/2019 07:00:00,-20207674.38,-3152041.459,-6498320.033,-3071737.297,-2343025.099,-1135391.121
05/01/2019 08:00:00,-22464291.1,-3679141.789,-7303451.214,-3583069.655,-2656781.475,-1248332.221
05/01/2019 09:00:00,-23248915.43,-4024550.427,-7891081.154,-3993954.008,-2932506.277,-1341781.642
05/01/2019 10:00:00,-22875118.04,-3977870.869,-7744122.238,-4015073.258,-2731208.979,-1349020.042
05/01/2019 11:00:00,-22718619.16,-3762719.633,-7513522.982,-3978538.882,-2594147.655,-1272057.737
05/01/2019 12:00:00,-21929566.04,-3527166.797,-7485192.544,-3892751.573,-2581672.502,-1241525.308
05/01/2019 13:00:00,-21484692.27,-3415948.954,-7534722.669,-3691479.393,-2418132.277,-1277136.308
05/01/2019 14:00:00,-21690524.82,-3558516.449,-7536561.947,-3681841.051,-2572719.517,-1300151.65
05/01/2019 15:00:00,-21630718.54,-3581794.331,-7654115.444,-3661523.775,-2762741.334,-1297608.178
05/01/2019 16:00:00,-21878998.91,-3712033.493,-7873144.384,-3645028.884,-2722036.811,-1232104.355
05/01/2019 17:00:00,-23240895.09,-3928541.088,-8278259.128,-4070810.758,-2943010.284,-1290327.616
05/01/2019 18:00:00,-23243520.79,-3942688.964,-8277635.072,-4187993.171,-3016453.411,-1351475.601
05/01/2019 19:00:00,-22853611.26,-3914368.692,-8305244.87,-4166524.067,-3086737.98,-1365254.486
05/01/2019 20:00:00,-21314126.85,-3674486.93,-7968077.248,-4011366.296,-3016186.385,-1337158.779
05/01/2019 21:00:00,-19466286.68,-3367995.567,-7323382.454,-3625408.925,-2785844.886,-1237493.31
05/01/2019 22:00:00,-17565411.57,-3039717.538,-6632172.862,-3412377.448,-2535095.807,-1168841.993
05/01/2019 23:00:00,-16414666.32,-2750061.949,-6006501.481,-3124034.262,-2281599.024,-1064634.397
06/01/2019 00:00:00,-15083321.4,-2452644.973,-5506281.337,-2504231.465,-2026230.072,-962260.0987
06/01/2019 01:00:00,-14101947.29,-2256686.993,-5140601.772,-2237583.144,-1862047.55,-894088.1124
06/01/2019 02:00:00,-13333815.46,-2156987.437,-4844223.295,-2090858.062,-1754554.013,-859276.0964
06/01/2019 03:00:00,-12940168.77,-2098415.218,-4669163.29,-2063500.04,-1674030.668,-845986.1114
06/01/2019 04:00:00,-12852338.25,-2076688.657,-4619724.067,-2050894.215,-1663885.486,-847124.185
06/01/2019 05:00:00,-13749258.69,-2147536.282,-4673749.972,-2200593.658,-1739912.453,-869246.9491
06/01/2019 06:00:00,-14592140.66,-2281888.776,-4943943.484,-2367370.485,-1829667.471,-920793.9701
06/01/2019 07:00:00,-15942343.03,-2499899.549,-5285634.994,-2544518.554,-1929575.744,-990244.869
06/01/2019 08:00:00,-16700377.22,-2620208.824,-5639065.765,-2907261.435,-2176641.783,-1061199.245
06/01/2019 09:00:00,-17368516.15,-2671010.386,-5947505.549,-3382261.257,-2566821.927,-1156829.725
06/01/2019 10:00:00,-17824861.26,-2632200.161,-6137831.172,-3557583.803,-2567056.658,-1227116.985
06/01/2019 11:00:00,-18310703.28,-2661755.389,-6301168.959,-3797700.595,-2531018.657,-1300571.475
06/01/2019 12:00:00,-18401286.28,-2672929.801,-6441762.916,-3773405.444,-2464996.332,-1347984.532
06/01/2019 13:00:00,-17376458.15,-2449660.146,-6229069.931,-3532976.474,-2462932.489,-1234117.663
06/01/2019 14:00:00,-17183544.2,-2475827.767,-6042232.388,-3246625.964,-2517770.236,-1150006.366
06/01/2019 15:00:00,-17500132.31,-2652765.026,-6192301.72,-3176914.02,-2558706.499,-1159243.123
06/01/2019 16:00:00,-18178162.55,-2830281.19,-6528471.21,-3104090.165,-2372634.749,-1145613.749
06/01/2019 17:00:00,-19624958.55,-3119769.028,-6983648.635,-3599489.492,-2538661.631,-1197116.216
06/01/2019 18:00:00,-20054278.74,-3241966.62,-6949861.663,-3933896.852,-2663325.847,-1259710.565
06/01/2019 19:00:00,-20355425.7,-3328962.87,-7137542.445,-3926008.68,-2725680.979,-1284574.454
06/01/2019 20:00:00,-19379718.93,-3233311.459,-7098120.124,-3785723.312,-2729239.029,-1271410.357
06/01/2019 21:00:00,-18250371.02,-3030781.298,-6591263.81,-3637449.302,-2594208.954,-1210893.904
06/01/2019 22:00:00,-16754297.87,-2786260.824,-6009764.098,-3444174.735,-2386521.579,-1127937.426
06/01/2019 23:00:00,-15340537.71,-2524711.109,-5769862.9,-2844902.715,-2219079.729,-1032257.608
