locs,techs,timesteps,required_resource
CNOR,demand_power,2019-12-28 18:00:00,-5944759.699
CNOR,demand_power,2019-12-28 19:00:00,-5908069.472
CNOR,demand_power,2019-12-28 20:00:00,-5528600.089
CNOR,demand_power,2019-12-28 21:00:00,-5185395.899
CNOR,demand_power,2019-12-28 22:00:00,-4530343.538
CNOR,demand_power,2019-12-28 23:00:00,-3935172.094
CNOR,demand_power,2019-12-29 00:00:00,-3467160.099
CNOR,demand_power,2019-12-29 01:00:00,-3286556.559
CNOR,demand_power,2019-12-29 02:00:00,-3221708.823
CNOR,demand_power,2019-12-29 03:00:00,-3211478.713
CNOR,demand_power,2019-12-29 04:00:00,-3201005.66
CNOR,demand_power,2019-12-29 05:00:00,-3346196.364
CNOR,demand_power,2019-12-29 06:00:00,-3745637.796
CNOR,demand_power,2019-12-29 07:00:00,-4296850.876
CNOR,demand_power,2019-12-29 08:00:00,-4872474.39
CNOR,demand_power,2019-12-29 09:00:00,-4991107.527
CNOR,demand_power,2019-12-29 10:00:00,-5019456.737
CNOR,demand_power,2019-12-29 11:00:00,-4989159.871
CNOR,demand_power,2019-12-29 12:00:00,-4785402.7
CNOR,demand_power,2019-12-29 13:00:00,-4531072.365
CNOR,demand_power,2019-12-29 14:00:00,-4851949.202
CNOR,demand_power,2019-12-29 15:00:00,-5042538.995
CNOR,demand_power,2019-12-29 16:00:00,-5227545.692
CNOR,demand_power,2019-12-29 17:00:00,-5485478.984
CNOR,demand_power,2019-12-29 18:00:00,-5514099.045
CNOR,demand_power,2019-12-29 19:00:00,-5455845.978
CNOR,demand_power,2019-12-29 20:00:00,-5120327.181
CNOR,demand_power,2019-12-29 21:00:00,-4746097.298
CNOR,demand_power,2019-12-29 22:00:00,-4338826.355
CNOR,demand_power,2019-12-29 23:00:00,-3830669.412
CNOR,demand_power,2019-12-30 00:00:00,-3464198.583
CNOR,demand_power,2019-12-30 01:00:00,-3270240.54
CNOR,demand_power,2019-12-30 02:00:00,-3159850.054
CNOR,demand_power,2019-12-30 03:00:00,-3079089.829
CNOR,demand_power,2019-12-30 04:00:00,-3076002.038
CNOR,demand_power,2019-12-30 05:00:00,-3189976.265
CNOR,demand_power,2019-12-30 06:00:00,-3567339.691
CNOR,demand_power,2019-12-30 07:00:00,-3916320.051
CNOR,demand_power,2019-12-30 08:00:00,-4218338.896
CNOR,demand_power,2019-12-30 09:00:00,-4485905.695
CNOR,demand_power,2019-12-30 10:00:00,-4562338.254
CNOR,demand_power,2019-12-30 11:00:00,-4639509.247
CNOR,demand_power,2019-12-30 12:00:00,-4426769.618
CNOR,demand_power,2019-12-30 13:00:00,-4618924.581
CNOR,demand_power,2019-12-30 14:00:00,-4665822.043
CNOR,demand_power,2019-12-30 15:00:00,-4589375.301
CNOR,demand_power,2019-12-30 16:00:00,-4726368.649
CNOR,demand_power,2019-12-30 17:00:00,-5144019.769
CNOR,demand_power,2019-12-30 18:00:00,-5258104.258
CNOR,demand_power,2019-12-30 19:00:00,-5338015.329
CNOR,demand_power,2019-12-30 20:00:00,-5028898.543
CNOR,demand_power,2019-12-30 21:00:00,-4614953.78
CNOR,demand_power,2019-12-30 22:00:00,-4219387.071
CNOR,demand_power,2019-12-30 23:00:00,-3833742.563
CNOR,demand_power,2019-12-31 00:00:00,-3483360.367
CNOR,demand_power,2019-12-31 01:00:00,-3264911.824
CNOR,demand_power,2019-12-31 02:00:00,-3094471.596
CNOR,demand_power,2019-12-31 03:00:00,-3032922.567
CNOR,demand_power,2019-12-31 04:00:00,-2995223.055
CNOR,demand_power,2019-12-31 05:00:00,-3046453.672
CNOR,demand_power,2019-12-31 06:00:00,-3247761.291
CNOR,demand_power,2019-12-31 07:00:00,-3492099.425
CNOR,demand_power,2019-12-31 08:00:00,-3615520.491
CNOR,demand_power,2019-12-31 09:00:00,-4042291.782
CNOR,demand_power,2019-12-31 10:00:00,-4207502.117
CNOR,demand_power,2019-12-31 11:00:00,-4204230.861
CNOR,demand_power,2019-12-31 12:00:00,-4254925.267
CNOR,demand_power,2019-12-31 13:00:00,-4031870.429
CNOR,demand_power,2019-12-31 14:00:00,-4159813.149
CNOR,demand_power,2019-12-31 15:00:00,-4331079.654
CNOR,demand_power,2019-12-31 16:00:00,-4488483.811
CNOR,demand_power,2019-12-31 17:00:00,-4989163.532
CNOR,demand_power,2019-12-31 18:00:00,-4997539.32
CNOR,demand_power,2019-12-31 19:00:00,-4957914.113
CNOR,demand_power,2019-12-31 20:00:00,-4642864.229
CNOR,demand_power,2019-12-31 21:00:00,-4288407.375
CNOR,demand_power,2019-12-31 22:00:00,-3971928.204
CNOR,demand_power,2019-12-31 23:00:00,-3743674.585
CSUD,demand_power,2019-01-01 00:00:00,-8014108.351
CSUD,demand_power,2019-01-01 01:00:00,-7702842.602
CSUD,demand_power,2019-01-01 02:00:00,-7267667.614
CSUD,demand_power,2019-01-01 03:00:00,-6913371.806
CSUD,demand_power,2019-01-01 04:00:00,-6756155.232
CSUD,demand_power,2019-01-01 05:00:00,-6767846.656
CSUD,demand_power,2019-01-01 06:00:00,-6936249.096
CSUD,demand_power,2019-01-01 07:00:00,-6928108.015
CSUD,demand_power,2019-01-01 08:00:00,-7237319.507
CSUD,demand_power,2019-01-01 09:00:00,-8026847.035
CSUD,demand_power,2019-01-01 10:00:00,-8583618.963
CSUD,demand_power,2019-01-01 11:00:00,-8853277.078
CSUD,demand_power,2019-01-01 12:00:00,-8636956.452
CSUD,demand_power,2019-01-01 13:00:00,-8563075.931
CSUD,demand_power,2019-01-01 14:00:00,-8088245.54
CSUD,demand_power,2019-01-01 15:00:00,-7983451.419
CSUD,demand_power,2019-01-01 16:00:00,-8174437.423
CSUD,demand_power,2019-01-01 17:00:00,-8910976.09
CSUD,demand_power,2019-01-01 18:00:00,-9146975.495
CSUD,demand_power,2019-01-01 19:00:00,-9384071.114
CSUD,demand_power,2019-01-01 20:00:00,-9312880.8
CSUD,demand_power,2019-01-01 21:00:00,-8990220.099
CSUD,demand_power,2019-01-01 22:00:00,-8423951.92
CSUD,demand_power,2019-01-01 23:00:00,-7661687.911
CSUD,demand_power,2019-01-02 00:00:00,-7053402.161
CSUD,demand_power,2019-01-02 01:00:00,-6791963.821
CSUD,demand_power,2019-01-02 02:00:00,-6479207.019
CSUD,demand_power,2019-01-02 03:00:00,-6381573.06
CSUD,demand_power,2019-01-02 04:00:00,-6513179.587
CSUD,demand_power,2019-01-02 05:00:00,-7040102.56
CSUD,demand_power,2019-01-02 06:00:00,-8155720.805
CSUD,demand_power,2019-01-02 07:00:00,-9289101.284
CSUD,demand_power,2019-01-02 08:00:00,-10365570.6
CSUD,demand_power,2019-01-02 09:00:00,-11344081.11
CSUD,demand_power,2019-01-02 10:00:00,-11736559.12
CSUD,demand_power,2019-01-02 11:00:00,-11968897.0
CSUD,demand_power,2019-01-02 12:00:00,-11798065.14
CSUD,demand_power,2019-01-02 13:00:00,-11634925.53
CSUD,demand_power,2019-01-02 14:00:00,-11775249.16
CSUD,demand_power,2019-01-02 15:00:00,-11765964.28
CSUD,demand_power,2019-01-02 16:00:00,-11901895.73
CSUD,demand_power,2019-01-02 17:00:00,-12374019.9
CSUD,demand_power,2019-01-02 18:00:00,-12393984.63
CSUD,demand_power,2019-01-02 19:00:00,-12468586.65
CSUD,demand_power,2019-01-02 20:00:00,-12000937.01
CSUD,demand_power,2019-01-02 21:00:00,-10948311.27
CSUD,demand_power,2019-01-02 22:00:00,-9961594.702
CSUD,demand_power,2019-01-02 23:00:00,-8847889.342
CSUD,demand_power,2019-01-03 00:00:00,-7858826.622
CSUD,demand_power,2019-01-03 01:00:00,-7254640.237
CSUD,demand_power,2019-01-03 02:00:00,-7012271.261
CSUD,demand_power,2019-01-03 03:00:00,-6881405.456
CSUD,demand_power,2019-01-03 04:00:00,-6909990.745
CSUD,demand_power,2019-01-03 05:00:00,-7249250.213
CSUD,demand_power,2019-01-03 06:00:00,-8423048.779
CSUD,demand_power,2019-01-03 07:00:00,-9617654.822
CSUD,demand_power,2019-01-03 08:00:00,-10705754.25
CSUD,demand_power,2019-01-03 09:00:00,-11373510.07
CSUD,demand_power,2019-01-03 10:00:00,-11556996.43
CSUD,demand_power,2019-01-03 11:00:00,-11585394.6
CSUD,demand_power,2019-01-03 12:00:00,-11735746.11
CSUD,demand_power,2019-01-03 13:00:00,-11513916.96
CSUD,demand_power,2019-01-03 14:00:00,-11390252.95
CSUD,demand_power,2019-01-03 15:00:00,-11645097.08
CSUD,demand_power,2019-01-03 16:00:00,-11669952.68
CSUD,demand_power,2019-01-03 17:00:00,-12350006.59
CSUD,demand_power,2019-01-03 18:00:00,-12373924.28
CSUD,demand_power,2019-01-03 19:00:00,-12448644.34
CSUD,demand_power,2019-01-03 20:00:00,-11927608.26
CSUD,demand_power,2019-01-03 21:00:00,-10865114.3
CSUD,demand_power,2019-01-03 22:00:00,-9753038.163
CSUD,demand_power,2019-01-03 23:00:00,-8691720.942
CSUD,demand_power,2019-01-04 00:00:00,-8069238.855
CSUD,demand_power,2019-01-04 01:00:00,-7640899.192
CSUD,demand_power,2019-01-04 02:00:00,-7369286.558
CSUD,demand_power,2019-01-04 03:00:00,-7192554.538
CSUD,demand_power,2019-01-04 04:00:00,-7159728.512
CSUD,demand_power,2019-01-04 05:00:00,-7492796.84
CSUD,demand_power,2019-01-04 06:00:00,-8523763.209
CSUD,demand_power,2019-01-04 07:00:00,-9734948.802
CSUD,demand_power,2019-01-04 08:00:00,-10825747.59
CSUD,demand_power,2019-01-04 09:00:00,-11495355.9
CSUD,demand_power,2019-01-04 10:00:00,-11543729.31
CSUD,demand_power,2019-01-04 11:00:00,-11813019.13
CSUD,demand_power,2019-01-04 12:00:00,-11568851.65
CSUD,demand_power,2019-01-04 13:00:00,-11542894.34
CSUD,demand_power,2019-01-04 14:00:00,-11571789.83
CSUD,demand_power,2019-01-04 15:00:00,-11342842.15
CSUD,demand_power,2019-01-04 16:00:00,-11557217.87
CSUD,demand_power,2019-01-04 17:00:00,-12236084.06
CSUD,demand_power,2019-01-04 18:00:00,-12370095.3
CSUD,demand_power,2019-01-04 19:00:00,-12377756.45
CSUD,demand_power,2019-01-04 20:00:00,-11849573.93
CSUD,demand_power,2019-01-04 21:00:00,-10943598.37
CSUD,demand_power,2019-01-04 22:00:00,-9897349.06
CSUD,demand_power,2019-01-04 23:00:00,-8969144.059
CSUD,demand_power,2019-01-05 00:00:00,-7812690.928
CSUD,demand_power,2019-01-05 01:00:00,-7267436.567
CSUD,demand_power,2019-01-05 02:00:00,-7001617.489
CSUD,demand_power,2019-01-05 03:00:00,-6830666.213
CSUD,demand_power,2019-01-05 04:00:00,-6922238.969
CSUD,demand_power,2019-01-05 05:00:00,-7366002.034
CSUD,demand_power,2019-01-05 06:00:00,-8588128.264
CSUD,demand_power,2019-01-05 07:00:00,-9942784.75
CSUD,demand_power,2019-01-05 08:00:00,-11174679.45
CSUD,demand_power,2019-01-05 09:00:00,-12073785.37
CSUD,demand_power,2019-01-05 10:00:00,-11848930.2
CSUD,demand_power,2019-01-05 11:00:00,-11496100.74
CSUD,demand_power,2019-01-05 12:00:00,-11452753.62
CSUD,demand_power,2019-01-05 13:00:00,-11528537.42
CSUD,demand_power,2019-01-05 14:00:00,-11531351.61
CSUD,demand_power,2019-01-05 15:00:00,-11711214.89
CSUD,demand_power,2019-01-05 16:00:00,-12046341.13
CSUD,demand_power,2019-01-05 17:00:00,-12666188.83
CSUD,demand_power,2019-01-05 18:00:00,-12665233.99
CSUD,demand_power,2019-01-05 19:00:00,-12707478.49
CSUD,demand_power,2019-01-05 20:00:00,-12191593.6
CSUD,demand_power,2019-01-05 21:00:00,-11205175.34
CSUD,demand_power,2019-01-05 22:00:00,-10147586.89
CSUD,demand_power,2019-01-05 23:00:00,-9190275.489
CSUD,demand_power,2019-01-06 00:00:00,-8424911.336
CSUD,demand_power,2019-01-06 01:00:00,-7865401.618
CSUD,demand_power,2019-01-06 02:00:00,-7411926.354
CSUD,demand_power,2019-01-06 03:00:00,-7144074.979
CSUD,demand_power,2019-01-06 04:00:00,-7068430.266
CSUD,demand_power,2019-01-06 05:00:00,-7151092.853
CSUD,demand_power,2019-01-06 06:00:00,-7564503.692
CSUD,demand_power,2019-01-06 07:00:00,-8087310.373
CSUD,demand_power,2019-01-06 08:00:00,-8628078.766
CSUD,demand_power,2019-01-06 09:00:00,-9100008.491
CSUD,demand_power,2019-01-06 10:00:00,-9391217.093
CSUD,demand_power,2019-01-06 11:00:00,-9641132.834
CSUD,demand_power,2019-01-06 12:00:00,-9856249.271
CSUD,demand_power,2019-01-06 13:00:00,-9530817.381
CSUD,demand_power,2019-01-06 14:00:00,-9244945.73
CSUD,demand_power,2019-01-06 15:00:00,-9474560.009
CSUD,demand_power,2019-01-06 16:00:00,-9988917.698
CSUD,demand_power,2019-01-06 17:00:00,-10685364.03
CSUD,demand_power,2019-01-06 18:00:00,-10633668.12
CSUD,demand_power,2019-01-06 19:00:00,-10920829.97
CSUD,demand_power,2019-01-06 20:00:00,-10860511.67
CSUD,demand_power,2019-01-06 21:00:00,-10084993.81
CSUD,demand_power,2019-01-06 22:00:00,-9195267.472
CSUD,demand_power,2019-01-06 23:00:00,-8828205.53
CSUD,demand_power,2019-01-07 00:00:00,-7904887.74
CSUD,demand_power,2019-01-07 01:00:00,-7230981.047
CSUD,demand_power,2019-01-07 02:00:00,-6667343.599
CSUD,demand_power,2019-01-07 03:00:00,-6510509.052
CSUD,demand_power,2019-01-07 04:00:00,-6488104.836
CSUD,demand_power,2019-01-07 05:00:00,-6792020.095
CSUD,demand_power,2019-01-07 06:00:00,-7640110.43
CSUD,demand_power,2019-01-07 07:00:00,-8281079.003
CSUD,demand_power,2019-01-07 08:00:00,-8935024.627
CSUD,demand_power,2019-01-07 09:00:00,-9630166.119
CSUD,demand_power,2019-01-07 10:00:00,-9849694.863
CSUD,demand_power,2019-01-07 11:00:00,-9793264.549
CSUD,demand_power,2019-01-07 12:00:00,-9860100.66
CSUD,demand_power,2019-01-07 13:00:00,-9895545.065
CSUD,demand_power,2019-01-07 14:00:00,-9932201.435
CSUD,demand_power,2019-01-07 15:00:00,-10058230.81
CSUD,demand_power,2019-01-07 16:00:00,-10424282.1
CSUD,demand_power,2019-01-07 17:00:00,-11375429.36
CSUD,demand_power,2019-01-07 18:00:00,-11628867.07
CSUD,demand_power,2019-01-07 19:00:00,-11800602.08
CSUD,demand_power,2019-01-07 20:00:00,-11396192.91
CSUD,demand_power,2019-01-07 21:00:00,-10490110.3
CSUD,demand_power,2019-01-07 22:00:00,-9567988.459
CSUD,demand_power,2019-01-07 23:00:00,-8678022.385
CSUD,demand_power,2019-01-08 00:00:00,-8064949.163
CSUD,demand_power,2019-01-08 01:00:00,-7447783.897
CSUD,demand_power,2019-01-08 02:00:00,-6944929.135
CSUD,demand_power,2019-01-08 03:00:00,-6767442.667
CSUD,demand_power,2019-01-08 04:00:00,-6734233.24
CSUD,demand_power,2019-01-08 05:00:00,-6810556.909
CSUD,demand_power,2019-01-08 06:00:00,-7173819.619
CSUD,demand_power,2019-01-08 07:00:00,-7536584.092
CSUD,demand_power,2019-01-08 08:00:00,-8145975.664
CSUD,demand_power,2019-01-08 09:00:00,-8897676.489
CSUD,demand_power,2019-01-08 10:00:00,-9482260.5
CSUD,demand_power,2019-01-08 11:00:00,-9758091.911
CSUD,demand_power,2019-01-08 12:00:00,-10062356.26
CSUD,demand_power,2019-01-08 13:00:00,-9689083.96
CSUD,demand_power,2019-01-08 14:00:00,-9490634.001
CSUD,demand_power,2019-01-08 15:00:00,-9436984.942
CSUD,demand_power,2019-01-08 16:00:00,-9693804.634
CSUD,demand_power,2019-01-08 17:00:00,-10561603.03
CSUD,demand_power,2019-01-08 18:00:00,-10853707.91
CSUD,demand_power,2019-01-08 19:00:00,-11218870.24
CSUD,demand_power,2019-01-08 20:00:00,-11134355.62
CSUD,demand_power,2019-01-08 21:00:00,-10486369.17
CSUD,demand_power,2019-01-08 22:00:00,-9740885.56
CSUD,demand_power,2019-01-08 23:00:00,-8977929.783
CSUD,demand_power,2019-01-09 00:00:00,-8284072.546
CSUD,demand_power,2019-01-09 01:00:00,-7661764.774
CSUD,demand_power,2019-01-09 02:00:00,-7343398.797
CSUD,demand_power,2019-01-09 03:00:00,-7259832.612
CSUD,demand_power,2019-01-09 04:00:00,-7291538.634
CSUD,demand_power,2019-01-09 05:00:00,-7975920.667
CSUD,demand_power,2019-01-09 06:00:00,-9659314.156
CSUD,demand_power,2019-01-09 07:00:00,-11337055.92
CSUD,demand_power,2019-01-09 08:00:00,-12251962.69
CSUD,demand_power,2019-01-09 09:00:00,-13200715.76
CSUD,demand_power,2019-01-09 10:00:00,-13637609.18
CSUD,demand_power,2019-01-09 11:00:00,-13589030.34
CSUD,demand_power,2019-01-09 12:00:00,-13879787.83
CSUD,demand_power,2019-01-09 13:00:00,-13512683.34
CSUD,demand_power,2019-01-09 14:00:00,-13153871.83
CSUD,demand_power,2019-01-09 15:00:00,-13588544.0
CSUD,demand_power,2019-01-09 16:00:00,-13514841.0
CSUD,demand_power,2019-01-09 17:00:00,-14027205.74
CSUD,demand_power,2019-01-09 18:00:00,-13959240.01
CSUD,demand_power,2019-01-09 19:00:00,-14054628.01
CSUD,demand_power,2019-01-09 20:00:00,-13509831.17
CSUD,demand_power,2019-01-09 21:00:00,-12225633.43
CSUD,demand_power,2019-01-09 22:00:00,-10882623.99
CSUD,demand_power,2019-01-09 23:00:00,-9721485.41
CSUD,demand_power,2019-01-10 00:00:00,-8746294.189
CSUD,demand_power,2019-01-10 01:00:00,-8185404.138
CSUD,demand_power,2019-01-10 02:00:00,-7800917.151
CSUD,demand_power,2019-01-10 03:00:00,-7691980.201
CSUD,demand_power,2019-01-10 04:00:00,-7705973.4
CSUD,demand_power,2019-01-10 05:00:00,-8251259.33
CSUD,demand_power,2019-01-10 06:00:00,-10075231.74
CSUD,demand_power,2019-01-10 07:00:00,-11886875.86
CSUD,demand_power,2019-01-10 08:00:00,-12858164.45
CSUD,demand_power,2019-01-10 09:00:00,-14019238.05
CSUD,demand_power,2019-01-10 10:00:00,-14603181.08
CSUD,demand_power,2019-01-10 11:00:00,-14627476.68
CSUD,demand_power,2019-01-10 12:00:00,-14210279.42
CSUD,demand_power,2019-01-10 13:00:00,-13780840.8
CSUD,demand_power,2019-01-10 14:00:00,-13641380.51
CSUD,demand_power,2019-01-10 15:00:00,-13676129.49
CSUD,demand_power,2019-01-10 16:00:00,-13697207.36
CSUD,demand_power,2019-01-10 17:00:00,-14658432.83
CSUD,demand_power,2019-01-10 18:00:00,-14734374.01
CSUD,demand_power,2019-01-10 19:00:00,-14875985.09
CSUD,demand_power,2019-01-10 20:00:00,-14247685.2
CSUD,demand_power,2019-01-10 21:00:00,-12921520.67
CSUD,demand_power,2019-01-10 22:00:00,-11638445.22
CSUD,demand_power,2019-01-10 23:00:00,-10543961.12
CSUD,demand_power,2019-01-11 00:00:00,-9359462.574
CSUD,demand_power,2019-01-11 01:00:00,-8612715.3
CSUD,demand_power,2019-01-11 02:00:00,-8214725.117
CSUD,demand_power,2019-01-11 03:00:00,-8103217.371
CSUD,demand_power,2019-01-11 04:00:00,-8233753.762
CSUD,demand_power,2019-01-11 05:00:00,-8816131.163
CSUD,demand_power,2019-01-11 06:00:00,-10519885.59
CSUD,demand_power,2019-01-11 07:00:00,-12226713.17
CSUD,demand_power,2019-01-11 08:00:00,-13594618.02
CSUD,demand_power,2019-01-11 09:00:00,-14383915.87
CSUD,demand_power,2019-01-11 10:00:00,-14251908.1
CSUD,demand_power,2019-01-11 11:00:00,-13810170.01
CSUD,demand_power,2019-01-11 12:00:00,-13306756.62
CSUD,demand_power,2019-01-11 13:00:00,-13439925.11
CSUD,demand_power,2019-01-11 14:00:00,-13588163.8
CSUD,demand_power,2019-01-11 15:00:00,-13920273.17
CSUD,demand_power,2019-01-11 16:00:00,-14010530.57
CSUD,demand_power,2019-01-11 17:00:00,-14507662.23
CSUD,demand_power,2019-01-11 18:00:00,-14673096.29
CSUD,demand_power,2019-01-11 19:00:00,-14609032.74
CSUD,demand_power,2019-01-11 20:00:00,-13974812.56
CSUD,demand_power,2019-01-11 21:00:00,-12873144.05
CSUD,demand_power,2019-01-11 22:00:00,-11594328.56
CSUD,demand_power,2019-01-11 23:00:00,-10114434.66
CSUD,demand_power,2019-01-12 00:00:00,-9009364.497
CSUD,demand_power,2019-01-12 01:00:00,-8574590.753
CSUD,demand_power,2019-01-12 02:00:00,-8133380.183
CSUD,demand_power,2019-01-12 03:00:00,-7993276.168
CSUD,demand_power,2019-01-12 04:00:00,-8090746.335
CSUD,demand_power,2019-01-12 05:00:00,-8695356.383
CSUD,demand_power,2019-01-12 06:00:00,-10382380.28
CSUD,demand_power,2019-01-12 07:00:00,-12005191.02
CSUD,demand_power,2019-01-12 08:00:00,-12877236.1
CSUD,demand_power,2019-01-12 09:00:00,-13942992.62
CSUD,demand_power,2019-01-12 10:00:00,-14007635.85
CSUD,demand_power,2019-01-12 11:00:00,-13411373.22
CSUD,demand_power,2019-01-12 12:00:00,-13217323.67
CSUD,demand_power,2019-01-12 13:00:00,-12939524.48
CSUD,demand_power,2019-01-12 14:00:00,-12715153.82
CSUD,demand_power,2019-01-12 15:00:00,-12894229.25
CSUD,demand_power,2019-01-12 16:00:00,-13123606.07
CSUD,demand_power,2019-01-12 17:00:00,-13870137.86
CSUD,demand_power,2019-01-12 18:00:00,-14082811.14
CSUD,demand_power,2019-01-12 19:00:00,-14014681.17
CSUD,demand_power,2019-01-12 20:00:00,-13401797.82
CSUD,demand_power,2019-01-12 21:00:00,-12435762.0
CSUD,demand_power,2019-01-12 22:00:00,-11023511.27
CSUD,demand_power,2019-01-12 23:00:00,-9630853.311
CSUD,demand_power,2019-01-13 00:00:00,-8565250.058
CSUD,demand_power,2019-01-13 01:00:00,-8057888.282
CSUD,demand_power,2019-01-13 02:00:00,-7743855.462
CSUD,demand_power,2019-01-13 03:00:00,-7561958.06
CSUD,demand_power,2019-01-13 04:00:00,-7633323.145
CSUD,demand_power,2019-01-13 05:00:00,-8336277.22
CSUD,demand_power,2019-01-13 06:00:00,-10380927.2
CSUD,demand_power,2019-01-13 07:00:00,-12212269.32
CSUD,demand_power,2019-01-13 08:00:00,-13359795.81
CSUD,demand_power,2019-01-13 09:00:00,-13647305.37
CSUD,demand_power,2019-01-13 10:00:00,-13616288.37
CSUD,demand_power,2019-01-13 11:00:00,-13825214.59
CSUD,demand_power,2019-01-13 12:00:00,-13680775.13
CSUD,demand_power,2019-01-13 13:00:00,-13449399.86
CSUD,demand_power,2019-01-13 14:00:00,-13483522.49
CSUD,demand_power,2019-01-13 15:00:00,-13851056.14
CSUD,demand_power,2019-01-13 16:00:00,-13912434.05
CSUD,demand_power,2019-01-13 17:00:00,-14500333.7
CSUD,demand_power,2019-01-13 18:00:00,-14465171.59
CSUD,demand_power,2019-01-13 19:00:00,-14524684.66
CSUD,demand_power,2019-01-13 20:00:00,-13981118.54
CSUD,demand_power,2019-01-13 21:00:00,-12660873.38
CSUD,demand_power,2019-01-13 22:00:00,-11454666.96
CSUD,demand_power,2019-01-13 23:00:00,-10304887.19
CSUD,demand_power,2019-01-14 00:00:00,-9107604.211
CSUD,demand_power,2019-01-14 01:00:00,-8385694.235
CSUD,demand_power,2019-01-14 02:00:00,-8106602.549
CSUD,demand_power,2019-01-14 03:00:00,-8057049.194
CSUD,demand_power,2019-01-14 04:00:00,-8131284.292
CSUD,demand_power,2019-01-14 05:00:00,-8321435.325
CSUD,demand_power,2019-01-14 06:00:00,-9039242.733
CSUD,demand_power,2019-01-14 07:00:00,-9938612.64
CSUD,demand_power,2019-01-14 08:00:00,-10994525.2
CSUD,demand_power,2019-01-14 09:00:00,-11670860.4
CSUD,demand_power,2019-01-14 10:00:00,-12015239.95
CSUD,demand_power,2019-01-14 11:00:00,-11770735.28
CSUD,demand_power,2019-01-14 12:00:00,-11427142.2
CSUD,demand_power,2019-01-14 13:00:00,-11158011.15
CSUD,demand_power,2019-01-14 14:00:00,-11196577.2
CSUD,demand_power,2019-01-14 15:00:00,-10993350.29
CSUD,demand_power,2019-01-14 16:00:00,-11385077.96
CSUD,demand_power,2019-01-14 17:00:00,-12274713.25
CSUD,demand_power,2019-01-14 18:00:00,-12689995.34
CSUD,demand_power,2019-01-14 19:00:00,-13037280.59
CSUD,demand_power,2019-01-14 20:00:00,-12563575.24
CSUD,demand_power,2019-01-14 21:00:00,-11674881.07
CSUD,demand_power,2019-01-14 22:00:00,-10609872.13
CSUD,demand_power,2019-01-14 23:00:00,-9763761.478
CSUD,demand_power,2019-01-15 00:00:00,-8909584.777
CSUD,demand_power,2019-01-15 01:00:00,-8365590.421
CSUD,demand_power,2019-01-15 02:00:00,-7896335.806
CSUD,demand_power,2019-01-15 03:00:00,-7651875.057
CSUD,demand_power,2019-01-15 04:00:00,-7738234.849
CSUD,demand_power,2019-01-15 05:00:00,-7916618.968
CSUD,demand_power,2019-01-15 06:00:00,-8344596.276
CSUD,demand_power,2019-01-15 07:00:00,-8492700.458
CSUD,demand_power,2019-01-15 08:00:00,-9085916.926
CSUD,demand_power,2019-01-15 09:00:00,-10212728.36
CSUD,demand_power,2019-01-15 10:00:00,-10637799.51
CSUD,demand_power,2019-01-15 11:00:00,-11028921.88
CSUD,demand_power,2019-01-15 12:00:00,-11251374.63
CSUD,demand_power,2019-01-15 13:00:00,-10950855.98
CSUD,demand_power,2019-01-15 14:00:00,-10660579.35
CSUD,demand_power,2019-01-15 15:00:00,-10378400.33
CSUD,demand_power,2019-01-15 16:00:00,-10503260.75
CSUD,demand_power,2019-01-15 17:00:00,-11190588.74
CSUD,demand_power,2019-01-15 18:00:00,-11560511.09
CSUD,demand_power,2019-01-15 19:00:00,-11875057.7
CSUD,demand_power,2019-01-15 20:00:00,-11517330.5
CSUD,demand_power,2019-01-15 21:00:00,-10911791.7
CSUD,demand_power,2019-01-15 22:00:00,-10278417.47
CSUD,demand_power,2019-01-15 23:00:00,-9361158.137
CSUD,demand_power,2019-01-16 00:00:00,-8542385.579
CSUD,demand_power,2019-01-16 01:00:00,-7958293.399
CSUD,demand_power,2019-01-16 02:00:00,-7683288.725
CSUD,demand_power,2019-01-16 03:00:00,-7641515.012
CSUD,demand_power,2019-01-16 04:00:00,-7952132.457
CSUD,demand_power,2019-01-16 05:00:00,-8668404.891
CSUD,demand_power,2019-01-16 06:00:00,-10236130.88
CSUD,demand_power,2019-01-16 07:00:00,-11815003.38
CSUD,demand_power,2019-01-16 08:00:00,-12943926.72
CSUD,demand_power,2019-01-16 09:00:00,-13725461.4
CSUD,demand_power,2019-01-16 10:00:00,-13877353.84
CSUD,demand_power,2019-01-16 11:00:00,-13437198.3
CSUD,demand_power,2019-01-16 12:00:00,-13481061.5
CSUD,demand_power,2019-01-16 13:00:00,-13608499.58
CSUD,demand_power,2019-01-16 14:00:00,-13962418.39
CSUD,demand_power,2019-01-16 15:00:00,-14036249.04
CSUD,demand_power,2019-01-16 16:00:00,-14224695.36
CSUD,demand_power,2019-01-16 17:00:00,-14703579.83
CSUD,demand_power,2019-01-16 18:00:00,-14366356.31
CSUD,demand_power,2019-01-16 19:00:00,-14511423.03
CSUD,demand_power,2019-01-16 20:00:00,-14143955.73
CSUD,demand_power,2019-01-16 21:00:00,-13275736.42
CSUD,demand_power,2019-01-16 22:00:00,-11889515.74
CSUD,demand_power,2019-01-16 23:00:00,-10738269.62
CSUD,demand_power,2019-01-17 00:00:00,-9789506.036
CSUD,demand_power,2019-01-17 01:00:00,-9325802.949
CSUD,demand_power,2019-01-17 02:00:00,-8827390.232
CSUD,demand_power,2019-01-17 03:00:00,-8626635.296
